timestep,temperature,pressure,battery,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15
114,22.983156,995.50336,93.56953,0.4756729,-0.1541744,-0.037698627,-0.097710826,-0.07359633,0.6545567,-0.16636513,0.51147497,-0.21670896,-0.5842469,0.83777195,-0.12987107,0.24443887,-0.5229318,0.70129585,0.014964759
115,22.835537,976.62177,91.754555,0.42009017,-0.1530415,-0.10258734,-0.15336698,-0.10162413,0.6033119,-0.16179202,0.5178908,-0.17046419,-0.5592459,0.8664663,-0.12847874,0.1904905,-0.5320272,0.626848,-0.028784022
116,22.26662,1001.5063,94.95177,0.4560467,-0.18636294,0.01348269,-0.044474304,-0.08690575,0.6763912,-0.153609,0.5207306,-0.20284748,-0.578721,0.804784,-0.12694553,0.25450212,-0.50889516,0.7145022,0.054045886
117,23.117369,1023.1035,94.01612,0.5636334,-0.16485971,0.028511286,-0.02005881,-0.04927048,0.7255043,-0.15173621,0.4798591,-0.27232632,-0.5890059,0.7674488,-0.15277341,0.321182,-0.5013518,0.791956,0.07158606
118,22.312376,985.73114,94.23577,0.41330206,-0.17596425,-0.033875644,-0.09564316,-0.09930909,0.63429296,-0.1613865,0.5335981,-0.17434919,-0.573773,0.8450701,-0.11746594,0.21157931,-0.52199113,0.66189724,0.016196638
119,22.06148,1012.44275,92.66466,0.4910504,-0.20808521,0.011970103,-0.010632783,-0.10181877,0.70094603,-0.11937456,0.48403937,-0.2045623,-0.5398231,0.7380114,-0.1602194,0.2808913,-0.48810494,0.726538,0.07304065
120,22.29022,1036.8387,93.9716,0.56938,-0.21041481,0.08039898,0.056243032,-0.070711374,0.7648995,-0.117372945,0.4649812,-0.2618478,-0.5595854,0.6908804,-0.17142701,0.35035688,-0.47381973,0.8158285,0.12395196
121,22.1117,1019.9364,93.37405,0.51279336,-0.2089321,0.03778273,0.011780649,-0.09106168,0.7213054,-0.120863214,0.48141485,-0.2225258,-0.54933625,0.7261392,-0.160918,0.30221274,-0.48431197,0.7558231,0.09059301
122,21.910643,1006.3534,94.26611,0.4583857,-0.20692147,0.024093509,-0.016977608,-0.10092801,0.68929446,-0.13392107,0.50888586,-0.19387951,-0.55744463,0.76745045,-0.14007467,0.2637658,-0.4959615,0.71656454,0.071415484
123,21.358055,1006.6432,94.971886,0.4317001,-0.2298426,0.04858339,0.010010287,-0.11606926,0.69429314,-0.124464706,0.51794463,-0.17419153,-0.5492633,0.7507106,-0.13678962,0.25949728,-0.48800915,0.71079296,0.09078619
124,22.203499,1025.5044,98.03577,0.51204914,-0.19699714,0.113125086,0.0396142,-0.055389017,0.74436057,-0.15918194,0.5215296,-0.25423962,-0.6128589,0.76625323,-0.12286115,0.32104528,-0.49526155,0.80950046,0.120157644
125,21.135052,1023.8055,94.285774,0.4774299,-0.25242302,0.08410537,0.06835145,-0.11787352,0.7380791,-0.09855075,0.48965734,-0.19229683,-0.52977693,0.6829018,-0.16159582,0.30360967,-0.4661339,0.75339746,0.1304744
126,22.290428,990.03217,92.317444,0.4344024,-0.18440825,-0.050138593,-0.08819918,-0.10942122,0.6416235,-0.14075308,0.5085134,-0.17349362,-0.5468447,0.80986434,-0.13967139,0.22193567,-0.51171094,0.6603199,0.017548725
127,20.994709,963.60236,92.860596,0.29436544,-0.22347449,-0.070454836,-0.10907279,-0.16830575,0.58164114,-0.13079019,0.55339605,-0.075552374,-0.51824325,0.83778816,-0.11500025,0.13745585,-0.5145321,0.55557406,0.0006749779
128,20.826359,1009.4271,94.441635,0.41930413,-0.2564752,0.061070442,0.039461493,-0.13664469,0.70312357,-0.10290776,0.51105815,-0.15492189,-0.5248929,0.7136129,-0.14734578,0.26149428,-0.4743134,0.7039121,0.109447375
129,21.839064,1025.581,92.671875,0.5213022,-0.2263531,0.04788375,0.03799981,-0.10172972,0.7357899,-0.1027012,0.46803707,-0.21834981,-0.5303198,0.68987036,-0.17455594,0.31446403,-0.47208297,0.7619984,0.1072164
130,20.57839,1016.40234,91.23245,0.44465184,-0.27981392,0.03871149,0.06036666,-0.16123015,0.71591413,-0.062711075,0.47022474,-0.14433414,-0.4732097,0.6462498,-0.18540323,0.27612716,-0.45354447,0.6960487,0.11723478
131,21.62885,1030.2933,92.781044,0.5259249,-0.23841922,0.06555325,0.061413765,-0.10568705,0.7491726,-0.09402563,0.46391046,-0.21829405,-0.52419895,0.6681771,-0.17940949,0.32527602,-0.4643364,0.772699,0.12363942
132,20.066439,1033.8562,93.398636,0.46526712,-0.30837262,0.12192124,0.14136064,-0.15540951,0.7676032,-0.053182453,0.47188872,-0.16206184,-0.48228976,0.59725475,-0.18563911,0.31986037,-0.43506676,0.75452834,0.1782002
133,21.208654,974.5494,92.444664,0.3390808,-0.22205257,-0.056520194,-0.08714135,-0.15661648,0.6077733,-0.1243218,0.53414696,-0.101974875,-0.5173603,0.81014746,-0.12871495,0.16913553,-0.50700814,0.5905854,0.015982822
134,20.620628,1007.64594,92.67772,0.41306657,-0.2687718,0.037642956,0.037267298,-0.15604419,0.696118,-0.08340667,0.49614435,-0.13639191,-0.4953882,0.69009995,-0.16298887,0.2535606,-0.4668168,0.6809135,0.10380037
135,20.800896,985.2535,93.2066,0.3502471,-0.24511096,-0.010997653,-0.035280466,-0.15991873,0.63883287,-0.11098619,0.5297496,-0.10674599,-0.5124647,0.76967025,-0.13460761,0.19469109,-0.4922477,0.62021637,0.053556025
136,20.525127,1017.15875,94.755714,0.4281776,-0.2740074,0.09083325,0.07643685,-0.14073977,0.7251236,-0.09104933,0.5054925,-0.15716943,-0.5180172,0.6814247,-0.15382573,0.27974677,-0.46280095,0.7234134,0.13574438
137,19.95212,975.9575,95.76552,0.27267697,-0.270441,0.024770617,-0.017933533,-0.17991012,0.6244673,-0.117033616,0.57132703,-0.06520106,-0.52132547,0.78921396,-0.10610935,0.16248606,-0.49354708,0.59251326,0.06911613
138,20.486378,991.82697,96.228134,0.34237212,-0.25584006,0.054122508,0.007686302,-0.14833805,0.663308,-0.12307005,0.55342114,-0.11696038,-0.5412352,0.77081877,-0.11492452,0.21126303,-0.48994035,0.6560198,0.08960751
139,20.34255,1030.6998,93.41199,0.4677115,-0.29408693,0.10786092,0.12012842,-0.14739424,0.75811195,-0.06349091,0.47499466,-0.16805413,-0.49181142,0.61859703,-0.180863,0.31401032,-0.44293997,0.75091934,0.16374005
140,21.079103,1042.3525,92.775116,0.53856814,-0.27052027,0.10709947,0.12090719,-0.11801073,0.782915,-0.06903343,0.45047957,-0.21655053,-0.5043856,0.60893863,-0.19453509,0.3526592,-0.44341856,0.79770726,0.16475527
141,20.591017,1020.0485,95.743706,0.4352724,-0.27051988,0.10955161,0.08541241,-0.13048503,0.7341529,-0.09908207,0.51160014,-0.16881105,-0.5326136,0.686903,-0.14723083,0.28885332,-0.4643801,0.7410213,0.14431562
142,19.768084,1020.91846,95.11795,0.40469226,-0.30905345,0.12369269,0.12141937,-0.1632053,0.73939157,-0.07016735,0.50737643,-0.13372707,-0.4981471,0.6417919,-0.1583058,0.2826964,-0.44694543,0.72129893,0.16676436
143,19.412685,983.3156,89.30259,0.3015705,-0.31492028,-0.03460753,0.006025791,-0.23491275,0.6332848,-0.04035355,0.49789274,-0.03050813,-0.41728282,0.6714907,-0.17624015,0.17334498,-0.45715147,0.5553474,0.07176265
144,19.980324,1021.6542,95.84907,0.4128477,-0.29833308,0.13018,0.11684859,-0.15063721,0.7416328,-0.081771836,0.5130522,-0.14667487,-0.51439035,0.65702283,-0.15113962,0.287236,-0.45232287,0.73355937,0.16549848
145,20.091288,1040.0585,90.43941,0.49907708,-0.3185212,0.09435278,0.14902875,-0.16917723,0.77749926,-0.023328409,0.43351603,-0.16242257,-0.4426902,0.5467503,-0.21914414,0.33524024,-0.42065445,0.75203675,0.17770453
146,19.35673,1006.1809,93.67414,0.34842587,-0.32134837,0.08017075,0.09065357,-0.19581372,0.70086956,-0.05815454,0.5132934,-0.08523017,-0.46891266,0.65110654,-0.15905619,0.23763776,-0.44867107,0.65660787,0.14089759
147,20.009098,965.69727,92.74801,0.25797883,-0.2687379,-0.04223603,-0.06073661,-0.20289055,0.59187925,-0.100811765,0.55349046,-0.03785649,-0.48518813,0.7878392,-0.12342644,0.13332632,-0.49465424,0.5399105,0.032575488
148,19.487822,1020.8926,93.548065,0.3996266,-0.32530105,0.108885884,0.12828603,-0.18298966,0.737656,-0.048863515,0.4924788,-0.11593029,-0.4685118,0.612089,-0.17431651,0.2789184,-0.43710524,0.70350796,0.16779812
149,19.626469,997.09607,90.85441,0.3457353,-0.31049374,0.013225436,0.04281816,-0.20926034,0.6705883,-0.048592478,0.4951085,-0.069547236,-0.44188893,0.6576833,-0.17458493,0.21390389,-0.45311055,0.6136563,0.101677194
150,19.974928,1026.7461,90.94534,0.4510172,-0.3138821,0.07376516,0.116160214,-0.17826164,0.74497795,-0.035182104,0.4563492,-0.13626274,-0.44831163,0.5865694,-0.20169483,0.29814062,-0.43237326,0.71256006,0.1550108
151,20.204111,996.8648,91.257545,0.36852556,-0.28377807,0.0036683083,0.018552393,-0.18628731,0.667812,-0.06827168,0.49721408,-0.09469715,-0.46553,0.6878261,-0.16752684,0.21923718,-0.46488816,0.6283923,0.08656573
152,19.967033,986.7378,91.65536,0.3253786,-0.28679535,-0.008048832,-5.736947e-06,-0.19841656,0.64386547,-0.073282674,0.51531166,-0.06867875,-0.46528158,0.71185386,-0.15492842,0.18955022,-0.4711894,0.59525675,0.07357213
153,19.542507,1047.2451,92.70062,0.486328,-0.34188378,0.15623546,0.2014263,-0.17031291,0.80324686,-0.021859929,0.44955936,-0.1610218,-0.45387107,0.52742296,-0.20837203,0.3507097,-0.4112466,0.77901524,0.21837677
154,19.758984,1012.0126,92.38098,0.38991138,-0.3104572,0.06537557,0.08640498,-0.18597409,0.71117383,-0.05344665,0.4909246,-0.10710192,-0.46336985,0.63674533,-0.17474106,0.2567357,-0.44649607,0.6735023,0.13619329
155,19.972898,1020.12854,93.94474,0.4167562,-0.3023578,0.10036057,0.10640654,-0.1636821,0.7339792,-0.06634967,0.49557745,-0.13627914,-0.48924544,0.6397319,-0.16727808,0.28187996,-0.447699,0.71457136,0.15415497
156,19.875423,996.1938,91.98762,0.3486334,-0.29610848,0.020616174,0.033115417,-0.19387439,0.6692392,-0.06600456,0.5068646,-0.08271882,-0.4649356,0.6838443,-0.1618518,0.21458574,-0.46189302,0.6246858,0.09765668
157,19.194103,977.3083,94.97756,0.24717157,-0.3068072,0.0361138,0.016172796,-0.21103254,0.63028127,-0.088130906,0.5645633,-0.03302227,-0.4866699,0.74366224,-0.11882222,0.1581855,-0.4763282,0.5744547,0.09003365
158,20.82024,1002.87994,93.46951,0.4036103,-0.25492847,0.032657743,0.01709865,-0.14688945,0.68444115,-0.09961139,0.50959665,-0.13942271,-0.51311094,0.7216449,-0.14979568,0.24303119,-0.47721148,0.6765195,0.091501355
159,20.324268,1070.0172,94.425835,0.5820496,-0.31765646,0.21274292,0.24101084,-0.117862195,0.86101115,-0.040106088,0.4346588,-0.24005643,-0.49696866,0.51363736,-0.21111277,0.4214817,-0.40962562,0.8783627,0.2519905
160,20.192924,988.7363,89.345764,0.35217267,-0.28374738,-0.041325748,-0.011363134,-0.203522,0.64323634,-0.05799316,0.4882056,-0.07256004,-0.44145823,0.6897014,-0.17711431,0.19586152,-0.46624082,0.58906525,0.06130691
161,20.378185,992.8012,89.64099,0.3713269,-0.27742982,-0.032574475,-0.006309241,-0.19260806,0.653286,-0.06240742,0.48523235,-0.088516474,-0.4504278,0.6890694,-0.17747664,0.20893997,-0.46672863,0.6076894,0.065954864
162,20.087948,986.2938,95.33111,0.3121848,-0.2721312,0.03902465,0.005490601,-0.17149308,0.6494007,-0.10873158,0.55299085,-0.087239176,-0.517848,0.7597904,-0.11979923,0.19171785,-0.4851318,0.62383544,0.08526486
163,20.771133,1007.98926,94.9015,0.4103484,-0.25686806,0.065567255,0.03907585,-0.13662517,0.7006359,-0.106504634,0.5178393,-0.15190348,-0.5295157,0.720639,-0.14193743,0.2573046,-0.47607118,0.7017422,0.10997687
164,20.50755,990.83307,94.93362,0.34631258,-0.2574428,0.03328681,-0.00041379035,-0.15624425,0.6580806,-0.11327843,0.5413813,-0.11105785,-0.5249626,0.7600689,-0.1257981,0.20799954,-0.4872258,0.64380926,0.081244335
165,20.766405,987.3339,91.73061,0.3619622,-0.25159818,-0.025887072,-0.032443956,-0.16907316,0.6414138,-0.09561123,0.51210666,-0.10320616,-0.49142948,0.7454358,-0.15055123,0.1991392,-0.48515263,0.61486375,0.052492127
166,20.25739,980.4145,93.73993,0.30912834,-0.26475972,-0.00091820955,-0.024481267,-0.17892364,0.6302943,-0.10441886,0.54363215,-0.07778713,-0.50329024,0.76645803,-0.12771288,0.17644596,-0.4886363,0.59766585,0.061049312
167,21.486647,980.1451,93.02485,0.36564636,-0.21191241,-0.042636514,-0.08060533,-0.13969159,0.62183404,-0.13253553,0.5317391,-0.12557074,-0.53273404,0.81222606,-0.1274817,0.1874698,-0.50862753,0.6180103,0.02248931
168,20.507975,998.5757,90.8538,0.38897482,-0.2724134,-0.005720496,0.009215564,-0.17692307,0.6698266,-0.07183187,0.4896574,-0.10873571,-0.46945617,0.6913564,-0.17135896,0.2266673,-0.46749428,0.637172,0.07980798
169,20.50406,1009.42865,90.36993,0.42414966,-0.28074446,0.012572706,0.040035665,-0.17348471,0.6967082,-0.058813438,0.4707083,-0.12568316,-0.46080568,0.6538278,-0.1867746,0.2558918,-0.4559552,0.66669637,0.10079861
170,21.068262,1007.4867,91.41228,0.43815103,-0.2519559,0.008323073,0.01335974,-0.148051,0.690885,-0.08501597,0.48161417,-0.14977068,-0.49281785,0.6956222,-0.17214936,0.25681287,-0.47104263,0.6806616,0.085237235
171,20.667154,996.91595,93.19229,0.37999544,-0.25855756,0.018979669,0.0050762296,-0.15769681,0.6693926,-0.097772405,0.51507765,-0.12154859,-0.50576794,0.7294512,-0.14718452,0.22511142,-0.479099,0.65291184,0.08199589
172,21.359297,988.88074,91.94172,0.3917395,-0.22582069,-0.03441906,-0.052714184,-0.14567187,0.64273566,-0.11262442,0.509891,-0.13135323,-0.512663,0.76884526,-0.14697772,0.20935106,-0.49497467,0.6339408,0.039876208
173,21.568775,974.9731,92.71023,0.3549539,-0.20572694,-0.06097591,-0.10053614,-0.14186096,0.60752654,-0.13625647,0.5348718,-0.118703455,-0.5321764,0.82743025,-0.12475398,0.17401509,-0.513873,0.6016157,0.007827222
174,21.072147,1020.21124,90.26839,0.48245448,-0.2627641,0.02153182,0.04724297,-0.14730638,0.72121376,-0.065008745,0.453467,-0.16774681,-0.4753111,0.6454911,-0.19551678,0.29081938,-0.4558808,0.71117276,0.107087746
175,20.68965,975.9143,91.71,0.32386994,-0.24771386,-0.050458968,-0.06312063,-0.17887324,0.6124947,-0.10249318,0.52695173,-0.07995248,-0.49096262,0.7754661,-0.13966891,0.16727352,-0.4942103,0.5781163,0.030384332
176,21.689346,990.5545,92.74568,0.40759048,-0.2103074,-0.027748406,-0.059338436,-0.1278786,0.6469177,-0.12736882,0.514628,-0.1511181,-0.5334111,0.78722167,-0.13944966,0.21765532,-0.5018199,0.65215135,0.03757474
177,20.972559,1007.5167,89.313416,0.44383216,-0.26136616,-0.018393695,0.010706708,-0.164511,0.6872892,-0.06421535,0.46049476,-0.13767454,-0.4620032,0.66775715,-0.1921262,0.2547025,-0.46281064,0.6630849,0.07884334
178,21.528511,1009.8564,89.91026,0.47260392,-0.23678634,-0.01880014,-0.0043543875,-0.13954484,0.6916002,-0.08289756,0.46134806,-0.16717789,-0.4870203,0.69158816,-0.18597606,0.26693565,-0.4724381,0.6866602,0.07064055
179,21.766756,1029.256,90.38382,0.54000664,-0.23753269,0.026313066,0.044545144,-0.116319746,0.7410414,-0.07798295,0.44018176,-0.21286738,-0.4970278,0.6501669,-0.19982482,0.32239753,-0.46033445,0.7546713,0.107054606
180,22.429798,986.2025,92.36153,0.4286434,-0.17566949,-0.061852902,-0.10543669,-0.10650095,0.6311736,-0.14807813,0.5133514,-0.17274958,-0.5525824,0.827633,-0.13466573,0.21291564,-0.51785547,0.65193313,0.005674675
181,22.82934,959.16974,89.89155,0.3753029,-0.14668258,-0.16844434,-0.21103002,-0.12403846,0.554906,-0.1595742,0.52140224,-0.13240635,-0.5378,0.8965178,-0.12821162,0.1418074,-0.54218644,0.55946404,-0.07372493
182,22.578482,1005.00214,91.9795,0.49427485,-0.18209694,-0.027756035,-0.057258204,-0.09216046,0.6778407,-0.13377567,0.48456922,-0.21033782,-0.5485503,0.7744719,-0.15631288,0.26534945,-0.5020557,0.7098169,0.039618894
183,22.183546,1010.89764,90.972,0.49960056,-0.20584397,-0.018229306,-0.026021555,-0.10893908,0.6929938,-0.10938524,0.46823528,-0.2003336,-0.5215772,0.7287491,-0.17368506,0.27689087,-0.48646694,0.7118544,0.05890818
184,23.118864,1014.3352,91.82637,0.547184,-0.16453905,-0.02214241,-0.05333084,-0.06817156,0.698671,-0.13992374,0.46878338,-0.24851331,-0.56178045,0.76862043,-0.16422337,0.29602522,-0.50265867,0.7488777,0.043397233
185,22.542809,999.40765,90.376236,0.4831323,-0.18402027,-0.062015474,-0.07758258,-0.1068095,0.6605001,-0.12344371,0.47554138,-0.19282061,-0.52729315,0.77131677,-0.16572306,0.24881342,-0.50159746,0.68000954,0.021771535
186,23.051535,1000.802,91.64743,0.50380063,-0.15926877,-0.054011345,-0.09120941,-0.07990432,0.6639706,-0.14740033,0.48470116,-0.2213352,-0.5599289,0.80348754,-0.15263104,0.25840434,-0.5133367,0.70468915,0.015852198
187,23.969538,1026.9354,90.47996,0.62925375,-0.1382699,-0.033494115,-0.056978285,-0.03855878,0.7239047,-0.14174046,0.43533087,-0.30064276,-0.56838423,0.7531053,-0.18480729,0.33796427,-0.5021093,0.7957476,0.04008259
188,23.715765,1001.1618,87.31773,0.55428153,-0.14071923,-0.13027376,-0.1329372,-0.08294389,0.6528654,-0.12813632,0.43729532,-0.23268059,-0.5235408,0.7823032,-0.18952708,0.26340032,-0.511472,0.6879073,-0.021144956
189,22.836414,971.6806,90.34314,0.41165,-0.15329494,-0.13360226,-0.17269865,-0.113378614,0.58783823,-0.1536042,0.50983465,-0.15635529,-0.54155594,0.8651289,-0.13657385,0.17620918,-0.5322152,0.6012536,-0.045445487
190,23.463554,1043.3473,91.53189,0.65215373,-0.16863096,0.031663537,0.017017901,-0.04009372,0.7706795,-0.12359412,0.4269216,-0.3124546,-0.56310683,0.694877,-0.19428061,0.37825924,-0.4812475,0.84288245,0.09380193
191,23.501606,1026.2965,86.87235,0.62358314,-0.1674368,-0.07331362,-0.05051063,-0.07809341,0.71752125,-0.09813206,0.40113828,-0.2660439,-0.50596225,0.69414926,-0.22007439,0.3294499,-0.4831745,0.7568854,0.036235496
192,23.868498,1025.1653,88.15992,0.630244,-0.14730343,-0.067288786,-0.065471694,-0.057678938,0.71528244,-0.12033041,0.41429585,-0.28431293,-0.53482497,0.7278106,-0.2050503,0.33076853,-0.49475157,0.77090335,0.029059514
193,24.456211,1016.4852,90.04682,0.62079406,-0.11107302,-0.07585701,-0.11041069,-0.030240923,0.6937412,-0.15989845,0.44244644,-0.3008733,-0.58007723,0.7999451,-0.17570296,0.31407687,-0.5190635,0.77103865,0.0022459626
194,24.367628,1055.5543,91.08571,0.73116994,-0.13753445,0.030584514,0.0128463805,-0.0032113492,0.79641676,-0.13498087,0.40296912,-0.36961955,-0.5833922,0.6929646,-0.2058476,0.42019036,-0.4847991,0.8963938,0.092073634
195,24.338055,1000.4732,89.16844,0.5708841,-0.108178735,-0.12186614,-0.1557494,-0.049645483,0.65156007,-0.16192077,0.45461637,-0.2645221,-0.56784475,0.8320266,-0.16836636,0.2687886,-0.5289469,0.7129697,-0.032165878
196,24.778095,992.51056,90.79466,0.5583503,-0.07958785,-0.12867278,-0.19304545,-0.028661847,0.6321032,-0.19456725,0.4797666,-0.2751912,-0.604838,0.89274395,-0.14294487,0.25243247,-0.54915524,0.7101799,-0.05441031
197,24.295124,1019.5239,91.2243,0.6174873,-0.11726612,-0.04840827,-0.09058955,-0.026812375,0.70470095,-0.16315584,0.45120943,-0.30408925,-0.589978,0.7973283,-0.16871856,0.321452,-0.517038,0.7856206,0.018398285
198,25.198303,999.5987,90.085396,0.60173076,-0.06727499,-0.13291052,-0.19242558,-0.013784349,0.6466951,-0.19438808,0.46167442,-0.3022817,-0.6073464,0.88204205,-0.15439066,0.27547544,-0.5479533,0.7356473,-0.054410167
199,24.356638,1000.9757,91.21213,0.563696,-0.102660716,-0.09273991,-0.14837115,-0.035956353,0.6568099,-0.17967881,0.47479296,-0.27413327,-0.59538716,0.85437727,-0.14984885,0.27155206,-0.53514135,0.7301039,-0.022697538
200,25.378494,991.37225,92.05745,0.5753635,-0.04917139,-0.12892577,-0.2181734,-7.688999e-05,0.6285908,-0.22303005,0.49174374,-0.3030468,-0.6407553,0.9362209,-0.12689292,0.25603104,-0.5648329,0.7290231,-0.06833233
201,25.83913,1018.4018,93.833206,0.6697222,-0.04177308,-0.053799093,-0.15193701,0.04381928,0.69902843,-0.22938587,0.47314906,-0.37639606,-0.6735389,0.89663374,-0.13516647,0.33524284,-0.5537208,0.8348539,-0.016369745
202,24.9222,984.9555,87.17761,0.5585251,-0.077236265,-0.20001751,-0.23353076,-0.050623894,0.60480964,-0.17340703,0.4519558,-0.2538636,-0.5629895,0.8804196,-0.16806738,0.23114638,-0.5474777,0.6632734,-0.090310484
203,26.232643,1023.3702,90.24768,0.7188884,-0.036343068,-0.10225943,-0.16587327,0.038553894,0.7026135,-0.20533572,0.42848706,-0.38746524,-0.6375435,0.85860544,-0.17125593,0.3505452,-0.545089,0.83187324,-0.03267259
204,25.770159,987.46063,94.72013,0.56821907,-0.022779226,-0.11077687,-0.23796111,0.028092563,0.62182665,-0.2600261,0.52245563,-0.32283425,-0.68914765,0.9946189,-0.09620732,0.25083968,-0.5836625,0.74529266,-0.07609256
205,25.848804,1012.4603,91.56794,0.66260296,-0.04309112,-0.09921792,-0.17741257,0.026456356,0.6792497,-0.21487372,0.45761752,-0.35757595,-0.64501977,0.88899636,-0.15011469,0.31781912,-0.5523427,0.8000394,-0.0391313
206,26.186424,1014.8238,88.78648,0.6976198,-0.03648883,-0.14105475,-0.19404577,0.022620589,0.6780421,-0.1983131,0.42476666,-0.3648972,-0.6184106,0.86527467,-0.17643856,0.32595158,-0.54759425,0.7938632,-0.055854224
207,26.336735,1048.3801,92.59387,0.7887645,-0.042034566,-0.014798284,-0.0884009,0.0720568,0.77084816,-0.20835878,0.41976368,-0.4446975,-0.66700256,0.81600094,-0.17412554,0.42106307,-0.53122926,0.92808414,0.027616203
208,27.079664,1000.06934,88.33881,0.6939659,0.011438817,-0.20380822,-0.27783397,0.04273638,0.63471544,-0.23107843,0.4356625,-0.37441903,-0.64360416,0.9421455,-0.16096348,0.29436487,-0.5757202,0.76463646,-0.114404865
209,26.328552,1011.5762,92.04872,0.6787397,-0.020100176,-0.10671356,-0.19914395,0.046024412,0.6754595,-0.23303504,0.46175283,-0.3778209,-0.6667218,0.9177102,-0.14220521,0.32045066,-0.5632119,0.8112459,-0.052510247
210,25.646553,1041.4122,89.74793,0.75048006,-0.07510793,-0.052923024,-0.088659346,0.025492817,0.7509004,-0.17025854,0.40242508,-0.39276034,-0.60887486,0.77464545,-0.19716528,0.39356542,-0.51649684,0.8707322,0.019991875
211,26.46579,990.09436,87.00912,0.64279044,-0.012601793,-0.22967118,-0.28535184,0.006506294,0.60967517,-0.21060549,0.43740767,-0.32629305,-0.6085476,0.9300066,-0.16653104,0.26033434,-0.56980574,0.7110023,-0.123938665
